0.129042, 0.288095, 0.336063, 0.344479, 0.343481, 0.340255, 0.336441, 0.332491, 0.328536, 0.324615, 0.320736, 0.316902, 0.313113, 0.309369, 0.30567, 0.302014, 0.298402, 0.294832, 0.291305, 0.28782, 0.284376, 0.280973, 0.277611, 0.274288, 0.271004, 0.26776, 0.264554, 0.261386, 0.258256, 0.255163, 0.252106, 0.249086, 0.246101, 0.243152, 0.240238, 0.237359, 0.234513, 0.231701, 0.228923, 0.226177, 0.223464, 0.220783, 0.218134, 0.215516, 0.21293, 0.210374, 0.207848, 0.205352, 0.202885, 0.200448, 0.19804, 0.19566, 0.193308, 0.190984, 0.188687, 0.186418, 0.184176, 0.181959, 0.17977, 0.177606, 0.175467, 0.173354, 0.171266, 0.169202, 0.167163, 0.165148, 0.163156, 0.161189, 0.159244, 0.157322, 0.155423, 0.153546, 0.151692, 0.149859, 0.148047, 0.146258, 0.144489, 0.142741, 0.141013, 0.139306, 0.137619, 0.135951, 0.134303, 0.132675, 0.131066, 0.129475, 0.127903, 0.12635, 0.124815, 0.123298, 0.121798, 0.120316, 0.118852, 0.117404, 0.115974, 0.11456, 0.113162, 0.111781, 0.110416, 0.109067, 0.107734, 0.106416, 0.105114, 0.103826, 0.102554, 0.101296, 0.100053, 0.0988246, 0.0976102, 0.0964099, 0.0952235, 0.0940507, 0.0928916, 0.0917458, 0.0906133, 0.0894938, 0.0883872, 0.0872933, 0.086212, 0.0851431, 0.0840865, 0.0830421, 0.0820096, 0.0809889, 0.0799798, 0.0789823, 0.0779962, 0.0770213, 0.0760576, 0.0751047, 0.0741628, 0.0732315, 0.0723107, 0.0714004, 0.0705003, 0.0696105, 0.0687306, 0.0678607, 0.0670005, 0.06615, 0.0653091, 0.0644775, 0.0636553, 0.0628422, 0.0620381, 0.0612431, 0.0604568, 0.0596793, 0.0589103, 0.0581499, 0.0573978, 0.056654, 0.0559184, 0.0551909, 0.0544713, 0.0537595, 0.0530555, 0.0523592, 0.0516704, 0.050989, 0.050315, 0.0496483, 0.0489887, 0.0483361, 0.0476906, 0.0470519, 0.04642, 0.0457948, 0.0451762, 0.0445641, 0.0439584, 0.0433591, 0.042766, 0.0421791, 0.0415983, 0.0410234, 0.0404545, 0.0398914, 0.0393341, 0.0387824, 0.0382364, 0.0376958, 0.0371607, 0.0366309, 0.0361065, 0.0355872, 0.0350731, 0.034564, 0.0340599, 0.0335607, 0.0330663, 0.0325768, 0.0320919, 0.0316116, 0.0311359, 0.0306647, 0.0301979, 0.0297423, 0.0292699, 0.0240775, 
0.000718867, 0.00760922, 0.0263958, 0.0433275, 0.0588819, 0.0704497, 0.0780192, 0.0825822, 0.0850187, 0.0861186, 0.0864413, 0.0863376, 0.086012, 0.0855761, 0.0850877, 0.0845753, 0.0840526, 0.0835256, 0.0829973, 0.0824689, 0.081941, 0.0814137, 0.0808872, 0.0803616, 0.0798369, 0.0793131, 0.0787902, 0.0782684, 0.0777476, 0.0772279, 0.0767092, 0.0761917, 0.0756754, 0.0751602, 0.0746462, 0.0741334, 0.073622, 0.0731118, 0.072603, 0.0720955, 0.0715895, 0.0710848, 0.0705816, 0.0700799, 0.0695797, 0.069081, 0.0685839, 0.0680884, 0.0675945, 0.0671023, 0.0666118, 0.0661229, 0.0656359, 0.0651505, 0.064667, 0.0641854, 0.0637055, 0.0632276, 0.0627515, 0.0622775, 0.0618053, 0.0613352, 0.0608671, 0.060401, 0.059937, 0.0594752, 0.0590154, 0.0585578, 0.0581024, 0.0576493, 0.0571983, 0.0567496, 0.0563032, 0.0558592, 0.0554174, 0.0549781, 0.0545411, 0.0541065, 0.0536744, 0.0532448, 0.0528177, 0.0523931, 0.051971, 0.0515515, 0.0511346, 0.0507203, 0.0503087, 0.0498997, 0.0494934, 0.0490898, 0.048689, 0.0482909, 0.0478956, 0.0475032, 0.0471135, 0.0467267, 0.0463428, 0.0459618, 0.0455837, 0.0452086, 0.0448364, 0.0444672, 0.044101, 0.0437378, 0.0433777, 0.0430206, 0.0426667, 0.0423158, 0.0419681, 0.0416236, 0.0412822, 0.040944, 0.040609, 0.0402772, 0.0399487, 0.0396235, 0.0393015, 0.0389829, 0.0386676, 0.0383556, 0.038047, 0.0377418, 0.0374399, 0.0371415, 0.0368465, 0.036555, 0.0362669, 0.0359823, 0.0357012, 0.0354236, 0.0351496, 0.0348791, 0.0346121, 0.0343488, 0.034089, 0.0338328, 0.0335803, 0.0333314, 0.0330861, 0.0328445, 0.0326066, 0.0323724, 0.0321418, 0.031915, 0.031692, 0.0314727, 0.0312571, 0.0310453, 0.0308373, 0.0306331, 0.0304326, 0.0302361, 0.0300433, 0.0298544, 0.0296693, 0.0294881, 0.0293107, 0.0291372, 0.0289677, 0.028802, 0.0286402, 0.0284824, 0.0283285, 0.0281785, 0.0280325, 0.0278904, 0.0277523, 0.0276181, 0.027488, 0.0273618, 0.0272396, 0.0271214, 0.0270072, 0.0268971, 0.0267909, 0.0266888, 0.0265907, 0.0264966, 0.0264066, 0.0263207, 0.0262387, 0.0261609, 0.0260871, 0.0260174, 0.0259517, 0.0258901, 0.0258326, 0.0257792, 0.0257298, 0.0256846, 0.0256433, 0.0256059, 0.025582, 0.0254823, 0.025771, 0.0249225, 0.0258578, 0.027422, 0.019643, 0.0270256, 
0.000324642, 0.0026419, 0.00979161, 0.0172543, 0.0267831, 0.0352961, 0.0432048, 0.0495507, 0.0544574, 0.0579986, 0.0604192, 0.0619892, 0.06295, 0.0634995, 0.0637839, 0.0639044, 0.0639276, 0.063895, 0.0638312, 0.0637507, 0.0636615, 0.0635678, 0.063472, 0.0633752, 0.063278, 0.0631808, 0.0630835, 0.0629864, 0.0628895, 0.0627927, 0.0626962, 0.0625998, 0.0625036, 0.0624077, 0.0623119, 0.0622164, 0.0621211, 0.0620261, 0.0619313, 0.0618367, 0.0617424, 0.0616483, 0.0615545, 0.0614609, 0.0613677, 0.0612747, 0.061182, 0.0610896, 0.0609975, 0.0609056, 0.0608141, 0.0607229, 0.060632, 0.0605415, 0.0604512, 0.0603613, 0.0602717, 0.0601825, 0.0600936, 0.0600051, 0.059917, 0.0598292, 0.0597417, 0.0596547, 0.059568, 0.0594817, 0.0593958, 0.0593103, 0.0592252, 0.0591405, 0.0590562, 0.0589724, 0.0588889, 0.0588059, 0.0587233, 0.0586412, 0.0585595, 0.0584782, 0.0583974, 0.058317, 0.0582371, 0.0581577, 0.0580787, 0.0580002, 0.0579222, 0.0578447, 0.0577676, 0.0576911, 0.057615, 0.0575395, 0.0574644, 0.0573899, 0.0573159, 0.0572424, 0.0571694, 0.057097, 0.0570251, 0.0569537, 0.0568829, 0.0568126, 0.0567429, 0.0566737, 0.0566051, 0.056537, 0.0564695, 0.0564026, 0.0563363, 0.0562705, 0.0562053, 0.0561407, 0.0560767, 0.0560133, 0.0559505, 0.0558883, 0.0558267, 0.0557657, 0.0557053, 0.0556456, 0.0555864, 0.0555279, 0.05547, 0.0554127, 0.0553561, 0.0553001, 0.0552448, 0.0551901, 0.055136, 0.0550826, 0.0550298, 0.0549777, 0.0549263, 0.0548755, 0.0548254, 0.054776, 0.0547272, 0.0546791, 0.0546317, 0.054585, 0.0545389, 0.0544936, 0.0544489, 0.0544049, 0.0543616, 0.054319, 0.0542771, 0.0542359, 0.0541955, 0.0541557, 0.0541166, 0.0540783, 0.0540406, 0.0540037, 0.0539675, 0.053932, 0.0538972, 0.0538632, 0.0538299, 0.0537973, 0.0537654, 0.0537343, 0.0537039, 0.0536743, 0.0536454, 0.0536172, 0.0535898, 0.0535631, 0.0535372, 0.053512, 0.0534875, 0.0534638, 0.0534409, 0.0534187, 0.0533972, 0.0533766, 0.0533566, 0.0533374, 0.053319, 0.0533014, 0.0532845, 0.0532684, 0.053253, 0.0532384, 0.0532245, 0.0532115, 0.0531991, 0.0531876, 0.0531769, 0.0531664, 0.0531593, 0.0531435, 0.0531551, 0.0531095, 0.0531575, 0.0531147, 0.0530738, 0.0532169, 0.0529315, 0.0536181, 0.0517899, 0.0545506, 
0.000236281, 0.00148958, 0.00546303, 0.00979449, 0.0158229, 0.0216139, 0.0277552, 0.0331911, 0.0380871, 0.0421084, 0.0453438, 0.0478137, 0.0496386, 0.0509373, 0.0518308, 0.0524255, 0.052808, 0.0530454, 0.0531867, 0.0532661, 0.053307, 0.0533244, 0.0533278, 0.0533232, 0.0533139, 0.0533022, 0.0532891, 0.0532752, 0.053261, 0.0532467, 0.0532322, 0.0532177, 0.0532033, 0.0531889, 0.0531745, 0.0531601, 0.0531458, 0.0531315, 0.0531173, 0.053103, 0.0530889, 0.0530748, 0.0530607, 0.0530466, 0.0530326, 0.0530187, 0.0530048, 0.0529909, 0.0529771, 0.0529634, 0.0529497, 0.052936, 0.0529224, 0.0529088, 0.0528953, 0.0528819, 0.0528685, 0.0528551, 0.0528418, 0.0528286, 0.0528154, 0.0528023, 0.0527892, 0.0527762, 0.0527633, 0.0527504, 0.0527375, 0.0527248, 0.0527121, 0.0526994, 0.0526868, 0.0526743, 0.0526619, 0.0526495, 0.0526371, 0.0526249, 0.0526127, 0.0526006, 0.0525885, 0.0525765, 0.0525646, 0.0525528, 0.052541, 0.0525293, 0.0525177, 0.0525061, 0.0524947, 0.0524833, 0.0524719, 0.0524607, 0.0524495, 0.0524384, 0.0524274, 0.0524164, 0.0524056, 0.0523948, 0.0523841, 0.0523735, 0.0523629, 0.0523524, 0.0523421, 0.0523318, 0.0523216, 0.0523114, 0.0523014, 0.0522914, 0.0522816, 0.0522718, 0.0522621, 0.0522525, 0.052243, 0.0522335, 0.0522242, 0.0522149, 0.0522058, 0.0521967, 0.0521877, 0.0521788, 0.0521701, 0.0521614, 0.0521527, 0.0521442, 0.0521358, 0.0521275, 0.0521193, 0.0521111, 0.0521031, 0.0520952, 0.0520873, 0.0520796, 0.0520719, 0.0520644, 0.052057, 0.0520496, 0.0520424, 0.0520352, 0.0520282, 0.0520212, 0.0520144, 0.0520077, 0.052001, 0.0519945, 0.0519881, 0.0519817, 0.0519755, 0.0519694, 0.0519634, 0.0519575, 0.0519517, 0.051946, 0.0519404, 0.0519349, 0.0519295, 0.0519243, 0.0519191, 0.0519141, 0.0519091, 0.0519043, 0.0518995, 0.0518949, 0.0518904, 0.051886, 0.0518817, 0.0518775, 0.0518735, 0.0518695, 0.0518657, 0.0518619, 0.0518583, 0.0518548, 0.0518514, 0.0518481, 0.0518449, 0.0518418, 0.0518389, 0.051836, 0.0518333, 0.0518307, 0.0518282, 0.0518258, 0.0518235, 0.0518214, 0.0518193, 0.0518173, 0.0518157, 0.0518134, 0.0518134, 0.0518086, 0.0518131, 0.0518031, 0.0518117, 0.0518061, 0.0517913, 0.0518457, 0.0517193, 0.051936, 0.0516274, 0.0520395, 0.051403, 0.0523773, 
0.000162857, 0.000977658, 0.00356822, 0.0064709, 0.0106427, 0.0148174, 0.0195168, 0.0239025, 0.0281759, 0.0319291, 0.035232, 0.0379681, 0.0401954, 0.0419387, 0.0432703, 0.0442576, 0.0449715, 0.0454746, 0.0458208, 0.0460534, 0.0462062, 0.0463041, 0.0463654, 0.0464028, 0.0464248, 0.0464373, 0.0464438, 0.0464468, 0.0464477, 0.0464474, 0.0464464, 0.0464449, 0.0464433, 0.0464416, 0.0464398, 0.046438, 0.0464361, 0.0464343, 0.0464325, 0.0464307, 0.0464289, 0.046427, 0.0464252, 0.0464235, 0.0464217, 0.0464199, 0.0464181, 0.0464164, 0.0464146, 0.0464129, 0.0464111, 0.0464094, 0.0464077, 0.046406, 0.0464043, 0.0464026, 0.0464009, 0.0463992, 0.0463976, 0.0463959, 0.0463942, 0.0463926, 0.046391, 0.0463893, 0.0463877, 0.0463861, 0.0463845, 0.0463829, 0.0463814, 0.0463798, 0.0463782, 0.0463767, 0.0463751, 0.0463736, 0.0463721, 0.0463706, 0.046369, 0.0463675, 0.0463661, 0.0463646, 0.0463631, 0.0463617, 0.0463602, 0.0463588, 0.0463573, 0.0463559, 0.0463545, 0.0463531, 0.0463517, 0.0463503, 0.046349, 0.0463476, 0.0463463, 0.0463449, 0.0463436, 0.0463423, 0.046341, 0.0463397, 0.0463384, 0.0463371, 0.0463358, 0.0463346, 0.0463333, 0.0463321, 0.0463309, 0.0463297, 0.0463284, 0.0463273, 0.0463261, 0.0463249, 0.0463237, 0.0463226, 0.0463215, 0.0463203, 0.0463192, 0.0463181, 0.046317, 0.046316, 0.0463149, 0.0463138, 0.0463128, 0.0463118, 0.0463107, 0.0463097, 0.0463087, 0.0463077, 0.0463068, 0.0463058, 0.0463049, 0.0463039, 0.046303, 0.0463021, 0.0463012, 0.0463003, 0.0462994, 0.0462985, 0.0462977, 0.0462969, 0.046296, 0.0462952, 0.0462944, 0.0462936, 0.0462928, 0.0462921, 0.0462913, 0.0462906, 0.0462899, 0.0462891, 0.0462884, 0.0462878, 0.0462871, 0.0462864, 0.0462858, 0.0462851, 0.0462845, 0.0462839, 0.0462833, 0.0462827, 0.0462822, 0.0462816, 0.0462811, 0.0462805, 0.04628, 0.0462795, 0.046279, 0.0462785, 0.0462781, 0.0462776, 0.0462772, 0.0462768, 0.0462763, 0.0462759, 0.0462756, 0.0462752, 0.0462748, 0.0462745, 0.0462742, 0.0462739, 0.0462736, 0.0462733, 0.046273, 0.0462727, 0.0462726, 0.046272, 0.0462725, 0.0462711, 0.0462727, 0.0462703, 0.0462719, 0.0462724, 0.0462653, 0.0462848, 0.0462438, 0.0463167, 0.0461999, 0.0463693, 0.046145, 0.046422, 0.0460767, 0.0465281, 
0.000113511, 0.00070513, 0.00254981, 0.00467142, 0.00775348, 0.0109296, 0.0146144, 0.0181759, 0.0218053, 0.0251316, 0.0282245, 0.0309212, 0.033257, 0.0351976, 0.0367834, 0.038041, 0.0390184, 0.0397598, 0.0403109, 0.0407118, 0.0409977, 0.0411977, 0.041335, 0.0414276, 0.0414888, 0.0415286, 0.041554, 0.0415699, 0.0415797, 0.0415856, 0.041589, 0.0415908, 0.0415918, 0.0415922, 0.0415923, 0.0415922, 0.041592, 0.0415917, 0.0415914, 0.0415911, 0.0415908, 0.0415905, 0.0415902, 0.0415899, 0.0415895, 0.0415892, 0.0415889, 0.0415886, 0.0415883, 0.041588, 0.0415877, 0.0415874, 0.0415871, 0.0415868, 0.0415865, 0.0415863, 0.041586, 0.0415857, 0.0415854, 0.0415851, 0.0415849, 0.0415846, 0.0415843, 0.0415841, 0.0415838, 0.0415835, 0.0415833, 0.041583, 0.0415828, 0.0415825, 0.0415823, 0.041582, 0.0415818, 0.0415816, 0.0415813, 0.0415811, 0.0415808, 0.0415806, 0.0415804, 0.0415801, 0.0415799, 0.0415797, 0.0415795, 0.0415792, 0.041579, 0.0415788, 0.0415786, 0.0415784, 0.0415782, 0.041578, 0.0415778, 0.0415776, 0.0415773, 0.0415771, 0.0415769, 0.0415768, 0.0415766, 0.0415764, 0.0415762, 0.041576, 0.0415758, 0.0415756, 0.0415754, 0.0415752, 0.0415751, 0.0415749, 0.0415747, 0.0415745, 0.0415744, 0.0415742, 0.041574, 0.0415738, 0.0415737, 0.0415735, 0.0415733, 0.0415732, 0.041573, 0.0415729, 0.0415727, 0.0415726, 0.0415724, 0.0415723, 0.0415721, 0.041572, 0.0415718, 0.0415717, 0.0415715, 0.0415714, 0.0415713, 0.0415711, 0.041571, 0.0415709, 0.0415707, 0.0415706, 0.0415705, 0.0415703, 0.0415702, 0.0415701, 0.04157, 0.0415699, 0.0415698, 0.0415696, 0.0415695, 0.0415694, 0.0415693, 0.0415692, 0.0415691, 0.041569, 0.0415689, 0.0415688, 0.0415687, 0.0415686, 0.0415685, 0.0415684, 0.0415683, 0.0415682, 0.0415682, 0.0415681, 0.041568, 0.0415679, 0.0415678, 0.0415678, 0.0415677, 0.0415676, 0.0415675, 0.0415675, 0.0415674, 0.0415673, 0.0415673, 0.0415672, 0.0415672, 0.0415671, 0.041567, 0.041567, 0.0415669, 0.0415669, 0.0415668, 0.0415668, 0.0415668, 0.0415667, 0.0415667, 0.0415665, 0.0415668, 0.0415663, 0.0415668, 0.0415663, 0.0415665, 0.0415672, 0.0415641, 0.0415717, 0.0415564, 0.0415834, 0.0415398, 0.0416052, 0.0415128, 0.0416365, 0.0414787, 0.0416716, 0.04144, 0.0417203, 
8.08139e-05, 0.000542284, 0.00193323, 0.00357566, 0.00596168, 0.00848025, 0.0114484, 0.0143932, 0.0174771, 0.0203904, 0.0231983, 0.0257354, 0.0280279, 0.0300131, 0.0317138, 0.0331274, 0.034284, 0.0352083, 0.0359341, 0.0364927, 0.0369151, 0.0372288, 0.0374579, 0.0376224, 0.0377385, 0.0378193, 0.0378746, 0.0379118, 0.0379365, 0.0379527, 0.0379631, 0.0379697, 0.0379737, 0.0379762, 0.0379776, 0.0379784, 0.0379788, 0.037979, 0.037979, 0.037979, 0.0379789, 0.0379787, 0.0379786, 0.0379784, 0.0379783, 0.0379781, 0.0379779, 0.0379778, 0.0379776, 0.0379775, 0.0379773, 0.0379771, 0.037977, 0.0379768, 0.0379767, 0.0379765, 0.0379764, 0.0379763, 0.0379761, 0.037976, 0.0379758, 0.0379757, 0.0379756, 0.0379754, 0.0379753, 0.0379752, 0.037975, 0.0379749, 0.0379748, 0.0379746, 0.0379745, 0.0379744, 0.0379743, 0.0379742, 0.037974, 0.0379739, 0.0379738, 0.0379737, 0.0379736, 0.0379735, 0.0379734, 0.0379732, 0.0379731, 0.037973, 0.0379729, 0.0379728, 0.0379727, 0.0379726, 0.0379725, 0.0379724, 0.0379723, 0.0379722, 0.0379721, 0.037972, 0.0379719, 0.0379718, 0.0379717, 0.0379716, 0.0379716, 0.0379715, 0.0379714, 0.0379713, 0.0379712, 0.0379711, 0.037971, 0.0379709, 0.0379709, 0.0379708, 0.0379707, 0.0379706, 0.0379705, 0.0379704, 0.0379704, 0.0379703, 0.0379702, 0.0379701, 0.0379701, 0.03797, 0.0379699, 0.0379698, 0.0379698, 0.0379697, 0.0379696, 0.0379696, 0.0379695, 0.0379694, 0.0379694, 0.0379693, 0.0379692, 0.0379692, 0.0379691, 0.037969, 0.037969, 0.0379689, 0.0379689, 0.0379688, 0.0379687, 0.0379687, 0.0379686, 0.0379686, 0.0379685, 0.0379685, 0.0379684, 0.0379684, 0.0379683, 0.0379683, 0.0379682, 0.0379682, 0.0379681, 0.0379681, 0.037968, 0.037968, 0.0379679, 0.0379679, 0.0379679, 0.0379678, 0.0379678, 0.0379677, 0.0379677, 0.0379677, 0.0379676, 0.0379676, 0.0379675, 0.0379675, 0.0379675, 0.0379674, 0.0379674, 0.0379674, 0.0379674, 0.0379673, 0.0379673, 0.0379673, 0.0379672, 0.0379672, 0.0379672, 0.0379672, 0.0379672, 0.0379671, 0.0379671, 0.0379671, 0.0379671, 0.037967, 0.0379671, 0.037967, 0.0379669, 0.0379674, 0.037966, 0.0379691, 0.037963, 0.0379736, 0.0379564, 0.0379827, 0.0379445, 0.0379975, 0.0379269, 0.0380178, 0.0379039, 0.0380433, 0.0378747, 0.0380775, 
5.86718e-05, 0.000435898, 0.00152811, 0.00285159, 0.00476387, 0.00682463, 0.00927234, 0.0117521, 0.0143942, 0.0169486, 0.0194717, 0.0218128, 0.0239928, 0.025939, 0.027665, 0.0291501, 0.0304126, 0.0314612, 0.0323194, 0.0330085, 0.0335532, 0.0339766, 0.0343006, 0.0345447, 0.034726, 0.0348585, 0.0349541, 0.035022, 0.0350697, 0.0351026, 0.0351251, 0.0351402, 0.0351503, 0.0351568, 0.0351611, 0.0351637, 0.0351654, 0.0351664, 0.0351669, 0.0351672, 0.0351673, 0.0351674, 0.0351673, 0.0351672, 0.0351671, 0.035167, 0.0351669, 0.0351668, 0.0351667, 0.0351666, 0.0351664, 0.0351663, 0.0351662, 0.0351661, 0.035166, 0.0351658, 0.0351657, 0.0351656, 0.0351655, 0.0351654, 0.0351653, 0.0351652, 0.0351651, 0.035165, 0.0351649, 0.0351648, 0.0351647, 0.0351646, 0.0351645, 0.0351644, 0.0351643, 0.0351642, 0.0351641, 0.035164, 0.0351639, 0.0351638, 0.0351637, 0.0351636, 0.0351636, 0.0351635, 0.0351634, 0.0351633, 0.0351632, 0.0351631, 0.0351631, 0.035163, 0.0351629, 0.0351628, 0.0351627, 0.0351627, 0.0351626, 0.0351625, 0.0351624, 0.0351623, 0.0351623, 0.0351622, 0.0351621, 0.0351621, 0.035162, 0.0351619, 0.0351618, 0.0351618, 0.0351617, 0.0351616, 0.0351616, 0.0351615, 0.0351614, 0.0351614, 0.0351613, 0.0351613, 0.0351612, 0.0351611, 0.0351611, 0.035161, 0.035161, 0.0351609, 0.0351608, 0.0351608, 0.0351607, 0.0351607, 0.0351606, 0.0351606, 0.0351605, 0.0351604, 0.0351604, 0.0351603, 0.0351603, 0.0351602, 0.0351602, 0.0351601, 0.0351601, 0.03516, 0.03516, 0.0351599, 0.0351599, 0.0351599, 0.0351598, 0.0351598, 0.0351597, 0.0351597, 0.0351596, 0.0351596, 0.0351596, 0.0351595, 0.0351595, 0.0351594, 0.0351594, 0.0351594, 0.0351593, 0.0351593, 0.0351592, 0.0351592, 0.0351592, 0.0351591, 0.0351591, 0.0351591, 0.035159, 0.035159, 0.035159, 0.035159, 0.0351589, 0.0351589, 0.0351589, 0.0351588, 0.0351588, 0.0351588, 0.0351588, 0.0351587, 0.0351587, 0.0351587, 0.0351587, 0.0351587, 0.0351586, 0.0351586, 0.0351586, 0.0351586, 0.0351586, 0.0351585, 0.0351585, 0.0351585, 0.0351585, 0.0351585, 0.0351584, 0.0351587, 0.035158, 0.0351593, 0.0351568, 0.0351611, 0.0351541, 0.035165, 0.0351489, 0.0351717, 0.0351404, 0.0351821, 0.0351281, 0.0351964, 0.0351113, 0.0352161, 0.0350874, 0.0352446, 
4.33402e-05, 0.000361527, 0.0012457, 0.00234373, 0.00391768, 0.00564494, 0.00770359, 0.00982564, 0.0121123, 0.0143644, 0.0166278, 0.0187719, 0.0208129, 0.0226788, 0.0243768, 0.0258775, 0.0271909, 0.0283148, 0.0292646, 0.0300526, 0.0306975, 0.0312168, 0.0316292, 0.031952, 0.0322012, 0.032391, 0.0325336, 0.0326393, 0.0327168, 0.0327728, 0.0328128, 0.032841, 0.0328607, 0.0328742, 0.0328834, 0.0328896, 0.0328937, 0.0328964, 0.0328981, 0.0328991, 0.0328998, 0.0329002, 0.0329004, 0.0329004, 0.0329005, 0.0329004, 0.0329004, 0.0329003, 0.0329002, 0.0329001, 0.0329, 0.0328999, 0.0328999, 0.0328998, 0.0328997, 0.0328996, 0.0328995, 0.0328994, 0.0328993, 0.0328992, 0.0328991, 0.0328991, 0.032899, 0.0328989, 0.0328988, 0.0328987, 0.0328986, 0.0328986, 0.0328985, 0.0328984, 0.0328983, 0.0328982, 0.0328982, 0.0328981, 0.032898, 0.032898, 0.0328979, 0.0328978, 0.0328977, 0.0328977, 0.0328976, 0.0328975, 0.0328975, 0.0328974, 0.0328973, 0.0328973, 0.0328972, 0.0328971, 0.0328971, 0.032897, 0.032897, 0.0328969, 0.0328968, 0.0328968, 0.0328967, 0.0328967, 0.0328966, 0.0328966, 0.0328965, 0.0328965, 0.0328964, 0.0328963, 0.0328963, 0.0328962, 0.0328962, 0.0328961, 0.0328961, 0.032896, 0.032896, 0.032896, 0.0328959, 0.0328959, 0.0328958, 0.0328958, 0.0328957, 0.0328957, 0.0328956, 0.0328956, 0.0328956, 0.0328955, 0.0328955, 0.0328954, 0.0328954, 0.0328954, 0.0328953, 0.0328953, 0.0328952, 0.0328952, 0.0328952, 0.0328951, 0.0328951, 0.0328951, 0.032895, 0.032895, 0.032895, 0.0328949, 0.0328949, 0.0328949, 0.0328948, 0.0328948, 0.0328948, 0.0328947, 0.0328947, 0.0328947, 0.0328947, 0.0328946, 0.0328946, 0.0328946, 0.0328945, 0.0328945, 0.0328945, 0.0328945, 0.0328944, 0.0328944, 0.0328944, 0.0328944, 0.0328944, 0.0328943, 0.0328943, 0.0328943, 0.0328943, 0.0328943, 0.0328942, 0.0328942, 0.0328942, 0.0328942, 0.0328942, 0.0328941, 0.0328941, 0.0328941, 0.0328941, 0.0328941, 0.0328941, 0.0328941, 0.032894, 0.032894, 0.032894, 0.032894, 0.032894, 0.032894, 0.0328939, 0.0328941, 0.0328938, 0.0328943, 0.0328933, 0.0328951, 0.0328921, 0.0328967, 0.0328898, 0.0328998, 0.0328858, 0.0329048, 0.0328796, 0.0329124, 0.0328705, 0.0329232, 0.0328574, 0.0329392, 0.0328373, 0.0329637, 
3.25318e-05, 0.00030681, 0.00103992, 0.00197113, 0.00329425, 0.00476962, 0.0065298, 0.008371, 0.0103701, 0.0123693, 0.0144038, 0.0163639, 0.0182611, 0.0200284, 0.0216692, 0.0231505, 0.0244768, 0.025639, 0.0266464, 0.0275041, 0.0282258, 0.0288237, 0.0293128, 0.0297075, 0.030022, 0.0302694, 0.0304617, 0.0306092, 0.0307212, 0.0308051, 0.0308673, 0.0309128, 0.0309459, 0.0309695, 0.0309863, 0.030998, 0.0310062, 0.0310117, 0.0310155, 0.031018, 0.0310197, 0.0310208, 0.0310214, 0.0310219, 0.0310221, 0.0310222, 0.0310223, 0.0310223, 0.0310222, 0.0310222, 0.0310221, 0.0310221, 0.031022, 0.0310219, 0.0310219, 0.0310218, 0.0310217, 0.0310217, 0.0310216, 0.0310215, 0.0310215, 0.0310214, 0.0310213, 0.0310213, 0.0310212, 0.0310211, 0.0310211, 0.031021, 0.0310209, 0.0310209, 0.0310208, 0.0310208, 0.0310207, 0.0310207, 0.0310206, 0.0310205, 0.0310205, 0.0310204, 0.0310204, 0.0310203, 0.0310203, 0.0310202, 0.0310202, 0.0310201, 0.0310201, 0.03102, 0.03102, 0.0310199, 0.0310199, 0.0310198, 0.0310198, 0.0310197, 0.0310197, 0.0310197, 0.0310196, 0.0310196, 0.0310195, 0.0310195, 0.0310194, 0.0310194, 0.0310194, 0.0310193, 0.0310193, 0.0310192, 0.0310192, 0.0310192, 0.0310191, 0.0310191, 0.0310191, 0.031019, 0.031019, 0.031019, 0.0310189, 0.0310189, 0.0310189, 0.0310188, 0.0310188, 0.0310188, 0.0310187, 0.0310187, 0.0310187, 0.0310186, 0.0310186, 0.0310186, 0.0310185, 0.0310185, 0.0310185, 0.0310185, 0.0310184, 0.0310184, 0.0310184, 0.0310184, 0.0310183, 0.0310183, 0.0310183, 0.0310183, 0.0310182, 0.0310182, 0.0310182, 0.0310182, 0.0310181, 0.0310181, 0.0310181, 0.0310181, 0.0310181, 0.031018, 0.031018, 0.031018, 0.031018, 0.031018, 0.0310179, 0.0310179, 0.0310179, 0.0310179, 0.0310179, 0.0310179, 0.0310178, 0.0310178, 0.0310178, 0.0310178, 0.0310178, 0.0310178, 0.0310177, 0.0310177, 0.0310177, 0.0310177, 0.0310177, 0.0310177, 0.0310177, 0.0310177, 0.0310176, 0.0310176, 0.0310176, 0.0310176, 0.0310176, 0.0310176, 0.0310176, 0.0310176, 0.0310175, 0.0310176, 0.0310175, 0.0310177, 0.0310172, 0.031018, 0.0310167, 0.0310187, 0.0310157, 0.0310201, 0.0310138, 0.0310225, 0.0310108, 0.0310263, 0.0310061, 0.0310321, 0.0309991, 0.0310407, 0.0309884, 0.0310541, 0.0309711, 0.0310756, 
